customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,prev_campaign_outcome,term_deposit_subscribed
44.0,1,1,0,0,26.0,1,0,2,13,8,132.0,1.0,3,0
39.0,4,2,2,0,32.0,1,0,0,12,7,196.0,1.0,3,1
38.0,1,1,1,0,-481.0,1,0,0,30,4,477.0,2.0,3,0
40.0,0,1,1,0,1.0,1,0,2,23,8,178.0,2.0,3,0
30.0,9,1,1,0,-411.0,1,0,0,13,1,109.0,2.0,3,0
33.0,4,1,2,0,20.0,0,0,0,19,9,200.0,1.0,3,0
39.0,10,2,1,0,45.0,0,0,0,22,1,111.0,2.0,3,0
34.0,4,2,1,0,795.0,1,0,2,16,8,1187.0,4.0,3,1
34.0,4,2,2,0,2565.0,0,0,2,28,8,200.0,3.0,3,0
44.0,3,2,2,0,3234.0,0,0,1,6,10,557.0,1.0,0,0
35.0,11,0,0,0,3883.0,0,0,0,20,9,224.0,5.0,0,0
31.0,7,2,0,0,25.0,1,2,0,9,0,112.0,4.0,1,0
42.0,4,1,2,0,9.0,0,0,2,5,6,193.0,1.0,3,0
39.0,3,1,0,0,-5.0,1,0,0,19,1,96.0,4.0,3,0
29.0,4,1,2,0,3841.0,1,0,2,3,6,141.0,2.0,3,0
57.0,0,0,1,0,-39.0,1,2,0,6,3,1658.0,1.0,0,1
59.0,5,0,1,0,602.0,0,0,2,20,6,90.0,3.0,3,0
37.0,9,1,1,0,22.0,1,0,2,16,8,245.0,3.0,3,0
32.0,9,2,1,0,428.0,0,0,0,11,1,1508.0,2.0,3,0
49.0,10,1,1,0,3191.0,1,0,0,3,3,437.0,3.0,3,0
71.0,5,1,1,0,5714.0,0,0,0,17,9,766.0,2.0,3,1
35.0,9,2,1,0,333.0,1,0,0,29,5,112.0,4.0,3,0
29.0,10,2,2,0,8.0,0,0,0,8,9,0.0,1.0,3,0
41.0,9,1,0,0,758.0,0,2,0,31,5,837.0,4.0,3,1
62.0,4,1,3,0,6315.0,0,0,2,19,6,53.0,2.0,3,0
57.0,5,0,0,0,5.0,0,0,2,16,8,220.0,1.0,3,0
67.0,5,1,1,0,2625.0,0,0,0,2,11,158.0,2.0,3,1
49.0,7,1,1,0,1553.0,1,0,2,14,8,94.0,6.0,3,0
54.0,9,0,0,0,-831.0,1,2,0,8,5,143.0,1.0,3,0
33.0,9,1,1,0,3710.0,1,0,0,20,9,129.0,1.0,3,0
47.0,7,1,1,0,20.0,0,0,0,11,1,279.0,3.0,3,0
40.0,9,1,1,0,190.0,1,2,2,29,8,204.0,5.0,3,0
31.0,1,1,1,0,661.0,1,0,0,18,5,985.0,1.0,3,1
34.0,0,1,1,0,-107.0,1,0,2,6,8,114.0,2.0,3,0
45.0,9,1,1,0,4.0,0,0,1,20,0,168.0,2.0,3,0
23.0,4,1,2,0,777.0,0,0,2,19,8,45.0,3.0,3,0
31.0,9,2,1,0,1852.0,1,2,0,18,8,141.0,1.0,3,0
54.0,1,1,0,0,432.0,1,0,0,20,0,249.0,5.0,3,0
38.0,4,1,3,1,62.0,1,0,0,31,5,86.0,4.0,3,0
35.0,9,1,2,0,3230.0,0,0,0,18,9,594.0,2.0,3,1
37.0,1,1,1,0,0.0,1,0,0,17,9,123.0,1.0,3,0
50.0,7,1,1,0,659.0,0,0,0,28,1,22.0,25.0,3,0
52.0,10,1,1,0,4.0,0,0,0,30,4,67.0,2.0,3,0
28.0,1,1,1,0,-2.0,1,2,1,30,5,67.0,20.0,3,0
52.0,1,1,1,0,1272.0,1,0,2,7,8,237.0,2.0,3,0
30.0,4,2,2,0,400.0,0,0,0,27,1,125.0,7.0,3,0
28.0,4,2,2,0,1689.0,1,0,0,15,8,256.0,1.0,3,0
42.0,7,1,0,0,-2118.0,1,2,0,18,9,125.0,3.0,3,0
38.0,7,2,1,0,1536.0,0,0,0,30,4,261.0,6.0,3,0
42.0,1,1,1,0,2350.0,1,2,0,13,0,345.0,3.0,3,0
38.0,4,1,2,0,9.0,1,0,0,7,0,555.0,3.0,0,0
38.0,4,1,2,0,431.0,0,0,2,28,8,134.0,1.0,3,0
37.0,7,1,3,0,1938.0,1,0,0,17,0,102.0,2.0,1,0
33.0,1,1,0,0,240.0,1,2,2,30,8,130.0,2.0,3,0
27.0,9,2,2,0,1.0,0,0,0,15,11,210.0,2.0,3,0
40.0,4,2,1,0,52.0,0,0,2,9,6,264.0,1.0,3,0
44.0,2,1,1,0,6649.0,1,0,0,19,9,345.0,2.0,3,0
26.0,0,2,1,0,229.0,0,0,1,30,5,386.0,14.0,3,0
27.0,3,1,1,0,17.0,1,0,1,25,5,118.0,7.0,3,0
37.0,3,0,2,0,4309.0,0,0,0,15,8,50.0,4.0,0,0
47.0,1,1,1,0,161.0,1,0,2,6,8,58.0,1.0,3,0
61.0,5,1,1,0,-5.0,1,0,0,30,5,88.0,4.0,3,0
24.0,4,0,2,1,-402.0,0,2,0,29,4,78.0,2.0,0,0
26.0,1,1,1,0,90.0,1,0,2,6,6,1345.0,3.0,3,0
39.0,1,1,1,0,684.0,1,0,0,15,8,319.0,4.0,0,0
43.0,11,2,0,0,436.0,0,0,2,4,6,27.0,1.0,3,0
58.0,1,1,3,0,806.0,1,0,2,6,8,227.0,2.0,3,0
43.0,3,1,0,0,3.0,1,0,1,28,5,63.0,5.0,3,0
33.0,7,1,1,0,250.0,1,2,0,25,5,144.0,4.0,3,0
36.0,6,1,1,0,1260.0,1,0,0,22,1,58.0,7.0,3,0
61.0,1,1,0,0,3372.0,0,0,0,7,5,93.0,1.0,3,0
28.0,1,2,1,0,10.0,0,0,2,14,8,54.0,2.0,3,0
25.0,4,2,2,0,6787.0,0,0,1,29,0,181.0,23.0,3,0
49.0,10,1,1,0,119.0,0,0,0,4,1,653.0,2.0,3,0
52.0,0,1,1,0,1275.0,1,0,0,17,9,73.0,1.0,3,0
43.0,9,2,1,0,143.0,1,0,0,13,1,227.0,2.0,3,0
50.0,4,1,2,0,4202.0,1,0,1,16,6,37.0,2.0,3,0
47.0,1,1,1,0,-3.0,0,0,2,5,8,667.0,3.0,3,0
58.0,5,1,1,0,1230.0,0,0,0,22,3,189.0,1.0,3,0
34.0,7,1,1,0,526.0,1,0,0,17,0,313.0,2.0,1,0
28.0,4,2,2,0,154.0,1,0,0,16,5,503.0,1.0,3,1
45.0,1,1,0,0,-8020.0,1,0,0,14,8,305.0,2.0,0,0
38.0,0,1,1,0,104.0,1,0,2,6,8,424.0,1.0,3,0
38.0,5,1,0,0,632.0,1,0,0,23,5,160.0,2.0,3,0
46.0,4,1,2,0,488.0,1,0,2,13,8,48.0,1.0,3,0
56.0,4,1,2,0,931.0,0,0,0,19,1,373.0,8.0,3,0
49.0,9,1,1,0,2679.0,0,0,2,18,6,51.0,1.0,3,0
37.0,0,1,1,0,1206.0,1,0,1,6,0,1367.0,2.0,2,1
42.0,2,1,1,0,320.0,1,2,0,5,3,252.0,3.0,1,0
28.0,9,2,2,0,4.0,0,0,0,22,1,59.0,2.0,3,0
24.0,9,2,2,0,437.0,0,2,0,7,5,135.0,1.0,3,0
25.0,9,1,1,0,657.0,1,0,2,9,8,195.0,2.0,3,0
52.0,9,1,1,0,-1001.0,0,2,0,28,1,89.0,7.0,3,0
32.0,3,1,0,0,-8020.0,1,0,0,16,5,85.0,4.0,3,0
41.0,9,2,1,0,506.0,1,0,0,7,5,704.0,2.0,3,1
23.0,1,2,1,0,-52.0,1,0,0,15,8,860.0,1.0,3,1
26.0,8,2,1,0,2358.0,0,0,0,5,3,216.0,7.0,3,1
44.0,4,1,2,0,11.0,0,0,0,20,1,570.0,7.0,3,0
52.0,6,1,0,0,129.0,0,0,0,29,4,69.0,2.0,3,0
48.0,1,1,0,0,323.0,1,0,2,16,8,156.0,2.0,3,0
24.0,8,2,1,0,117.0,0,0,0,2,6,142.0,2.0,3,0
40.0,4,0,1,0,0.0,0,0,2,16,6,123.0,3.0,3,0
30.0,8,2,3,0,10335.0,0,0,0,2,9,54.0,3.0,3,0
53.0,5,1,0,0,161.0,0,2,0,22,5,132.0,2.0,3,0
28.0,4,1,2,0,4.0,1,0,2,27,8,170.0,1.0,3,0
32.0,4,2,2,0,780.0,1,0,0,25,1,218.0,5.0,3,0
51.0,1,1,1,0,1327.0,1,2,1,4,5,147.0,2.0,3,0
42.0,9,1,3,0,3.0,1,0,0,16,5,503.0,3.0,3,0
29.0,7,1,1,0,-5.0,1,2,2,3,6,189.0,1.0,3,0
26.0,1,2,1,0,-391.0,1,0,0,7,8,334.0,1.0,3,0
28.0,10,1,1,0,687.0,0,0,0,13,4,97.0,3.0,1,0
31.0,0,1,1,0,-458.0,0,0,2,27,8,152.0,1.0,3,0
24.0,0,2,1,0,101.0,0,0,0,4,3,40.0,3.0,3,0
29.0,4,2,2,0,220.0,1,0,0,1,6,311.0,1.0,2,1
33.0,0,1,1,0,-8020.0,1,2,2,27,8,164.0,1.0,3,0
40.0,1,2,1,0,187.0,1,0,2,9,8,1045.0,2.0,3,0
46.0,1,1,1,0,36.0,1,0,2,15,8,179.0,1.0,3,0
50.0,7,1,1,0,471.0,0,2,0,6,1,188.0,2.0,3,0
50.0,1,0,0,0,-20.0,1,0,0,21,5,394.0,11.0,3,0
29.0,7,1,1,0,1845.0,1,2,0,17,5,165.0,6.0,3,0
25.0,0,1,1,0,15.0,1,0,0,18,5,277.0,1.0,3,0
43.0,0,1,1,0,428.0,1,0,0,28,4,90.0,1.0,0,0
29.0,1,1,1,0,-4.0,1,0,2,7,8,279.0,1.0,3,0
30.0,9,2,1,0,1412.0,0,0,1,19,9,529.0,2.0,3,0
60.0,4,0,2,0,314.0,1,0,0,1,0,128.0,2.0,0,0
42.0,9,1,1,0,431.0,0,0,0,25,1,265.0,2.0,3,0
48.0,7,1,1,0,219.0,0,0,0,15,8,133.0,2.0,3,0
41.0,1,1,0,0,105.0,1,0,2,4,6,640.0,2.0,3,0
29.0,6,1,1,0,67.0,0,0,0,5,1,144.0,1.0,3,0
39.0,3,1,1,0,4134.0,1,0,2,2,6,161.0,3.0,3,0
39.0,1,1,1,0,2260.0,1,0,2,16,6,329.0,1.0,3,0
31.0,0,2,1,0,4451.0,1,0,0,10,7,80.0,2.0,3,0
30.0,7,2,1,0,2.0,0,0,0,28,5,260.0,2.0,3,0
33.0,9,2,1,0,653.0,0,0,0,7,1,139.0,3.0,3,0
28.0,1,2,1,0,2072.0,0,2,0,25,5,221.0,2.0,3,0
32.0,4,1,2,0,23.0,1,0,2,26,6,230.0,2.0,3,0
47.0,1,1,0,0,2.0,1,0,2,8,8,194.0,1.0,3,0
33.0,1,1,1,0,525.0,1,0,2,23,8,150.0,2.0,3,0
54.0,9,1,3,0,2709.0,1,0,1,9,3,66.0,7.0,3,0
36.0,4,1,2,0,-3.0,1,2,2,16,8,119.0,2.0,3,0
35.0,7,2,1,0,1170.0,1,0,0,15,8,107.0,1.0,0,0
39.0,4,1,1,0,47.0,1,0,2,14,8,726.0,8.0,3,0
27.0,9,2,1,0,1581.0,0,2,0,7,5,590.0,2.0,3,0
34.0,4,1,2,0,56.0,1,2,1,2,3,321.0,1.0,0,0
34.0,0,0,1,0,661.0,1,0,0,4,8,73.0,4.0,0,0
44.0,9,2,2,0,680.0,0,0,0,3,3,102.0,1.0,1,0
44.0,1,1,1,0,572.0,1,0,0,13,8,142.0,2.0,0,0
23.0,8,2,1,0,485.0,0,0,0,26,3,264.0,2.0,1,0
43.0,0,2,1,0,1448.0,1,0,0,4,8,253.0,4.0,3,0
28.0,9,2,2,0,257.0,1,0,2,9,8,127.0,2.0,3,0
68.0,5,1,0,0,4980.0,0,0,0,4,8,813.0,2.0,3,0
35.0,1,1,1,0,450.0,1,0,2,12,8,116.0,1.0,3,0
32.0,7,1,1,0,-385.0,1,0,0,9,5,114.0,1.0,3,0
27.0,1,1,0,0,-428.0,1,0,2,30,8,642.0,5.0,3,0
54.0,10,1,1,0,71.0,1,2,2,16,8,292.0,1.0,3,0
38.0,1,1,1,0,2092.0,1,0,0,7,8,134.0,2.0,3,0
48.0,2,0,1,0,2516.0,1,0,0,20,9,86.0,2.0,3,0
57.0,11,1,0,0,155.0,0,0,2,4,11,19.0,1.0,3,0
35.0,4,1,2,0,74.0,0,0,0,12,1,50.0,4.0,3,0
28.0,2,2,1,0,4.0,1,0,2,21,8,345.0,10.0,3,0
28.0,6,2,1,0,527.0,1,0,2,16,8,109.0,7.0,3,0
27.0,1,1,0,0,169.0,1,0,2,29,8,100.0,3.0,3,0
29.0,7,2,1,0,-423.0,1,2,2,21,8,969.0,2.0,3,0
52.0,0,2,1,1,-3.0,0,0,2,5,8,399.0,3.0,3,0
30.0,0,2,1,0,306.0,0,0,2,8,8,158.0,1.0,3,0
45.0,7,1,1,0,-453.0,1,0,2,29,8,108.0,4.0,3,0
57.0,5,1,0,0,-968.0,0,2,0,14,8,103.0,1.0,3,0
45.0,4,1,2,0,795.0,0,0,0,28,1,81.0,24.0,3,0
27.0,1,2,1,0,-50.0,1,0,0,2,7,517.0,1.0,0,1
42.0,0,1,0,0,1309.0,1,0,0,20,0,167.0,1.0,0,0
32.0,1,1,0,0,-460.0,1,2,0,6,8,140.0,1.0,0,0
32.0,7,1,1,0,391.0,0,0,1,19,9,199.0,3.0,0,0
60.0,5,0,0,0,-138.0,1,0,0,22,5,145.0,1.0,3,0
32.0,4,1,1,0,501.0,1,0,0,2,3,101.0,1.0,3,0
58.0,11,1,0,0,280.0,0,0,0,3,3,294.0,2.0,3,0
42.0,4,2,2,0,2.0,0,0,0,11,1,179.0,2.0,3,0
42.0,1,1,1,0,3062.0,1,0,0,20,0,94.0,2.0,0,0
52.0,9,1,1,0,565.0,0,0,0,27,1,112.0,6.0,3,0
34.0,0,2,2,0,141.0,0,0,0,23,5,334.0,3.0,3,0
43.0,1,1,0,0,874.0,1,0,0,17,0,441.0,5.0,0,0
40.0,7,1,3,0,393.0,1,0,0,5,8,55.0,3.0,3,0
53.0,4,0,2,0,45.0,0,0,2,5,6,162.0,1.0,3,0
38.0,0,1,1,0,256.0,1,0,0,15,8,12.0,5.0,3,0
35.0,1,2,1,0,107.0,1,0,0,15,8,206.0,5.0,3,0
40.0,9,2,2,0,1649.0,1,0,0,5,1,165.0,3.0,2,1
45.0,4,2,2,0,207.0,0,0,0,21,9,245.0,3.0,3,0
39.0,1,1,0,0,161.0,1,0,0,12,8,158.0,4.0,1,0
32.0,4,2,2,0,1750.0,1,0,0,22,10,425.0,1.0,2,0
35.0,1,2,1,0,7619.0,1,2,1,6,8,96.0,1.0,3,0
43.0,9,2,1,0,875.0,0,0,0,19,9,824.0,3.0,3,1
37.0,1,1,0,0,477.0,1,0,0,20,0,224.0,3.0,0,0
24.0,0,2,1,0,485.0,0,2,0,30,0,62.0,1.0,2,0
34.0,1,0,3,0,172.0,0,0,0,15,6,159.0,1.0,3,1
32.0,9,2,1,0,-4.0,1,2,2,16,8,217.0,1.0,3,0
52.0,7,1,1,0,1561.0,1,0,0,2,3,132.0,2.0,1,0
59.0,4,1,2,0,2761.0,0,0,0,1,6,448.0,1.0,0,0
33.0,1,2,0,0,164.0,1,0,0,15,8,134.0,2.0,3,0
48.0,0,1,0,0,169.0,1,0,0,15,8,92.0,3.0,3,0
58.0,7,1,1,0,533.0,1,0,1,15,8,29.0,7.0,0,0
27.0,1,1,1,0,312.0,1,2,2,19,8,364.0,2.0,3,0
50.0,0,0,2,0,-3.0,1,2,0,27,0,148.0,1.0,3,0
59.0,4,1,1,0,728.0,1,0,0,8,5,266.0,1.0,3,0
35.0,4,2,2,0,817.0,1,0,0,11,10,389.0,2.0,0,1
58.0,5,1,1,0,262.0,0,0,0,2,5,319.0,1.0,0,0
56.0,4,1,2,0,140.0,1,2,0,16,9,165.0,2.0,0,0
24.0,8,2,2,0,40.0,1,0,2,8,8,93.0,1.0,3,0
48.0,7,1,1,0,2.0,1,0,0,31,5,13.0,30.0,3,0
42.0,2,2,2,0,262.0,1,2,2,26,10,24.0,1.0,3,0
32.0,9,1,2,0,-993.0,1,2,0,15,5,100.0,3.0,3,0
25.0,8,2,1,0,5919.0,0,0,0,20,7,107.0,5.0,3,0
38.0,9,2,1,1,40.0,0,2,0,29,4,273.0,1.0,1,0
32.0,9,2,2,0,693.0,0,2,0,11,5,189.0,2.0,3,0
42.0,0,2,1,0,85.0,1,2,0,8,8,159.0,1.0,3,0
40.0,1,1,1,0,677.0,1,0,0,18,9,217.0,1.0,3,0
30.0,10,2,1,0,668.0,1,0,2,26,11,19.0,1.0,3,0
31.0,0,1,1,0,4900.0,1,0,0,6,8,58.0,1.0,0,0
32.0,0,2,1,0,429.0,1,2,2,20,8,1047.0,1.0,3,1
53.0,10,1,1,0,491.0,1,2,2,20,6,149.0,8.0,3,0
35.0,0,1,1,0,2.0,1,0,1,17,9,66.0,1.0,3,0
36.0,0,0,1,0,79.0,1,0,0,30,5,68.0,6.0,3,0
46.0,9,1,1,0,565.0,1,0,0,2,11,391.0,2.0,2,1
62.0,4,2,2,0,0.0,0,0,0,12,1,142.0,1.0,0,1
65.0,5,1,0,0,2303.0,0,0,0,16,0,114.0,1.0,3,0
24.0,4,2,2,0,2782.0,0,0,0,15,6,282.0,2.0,2,0
30.0,1,1,1,0,974.0,1,0,0,13,8,249.0,2.0,0,0
38.0,4,1,2,0,-971.0,0,2,0,13,1,134.0,4.0,3,0
31.0,8,2,3,0,987.0,0,0,0,4,2,387.0,5.0,1,0
56.0,9,1,1,0,264.0,1,2,0,31,5,1149.0,5.0,3,1
40.0,4,1,2,1,850.0,1,2,0,27,1,142.0,10.0,3,0
31.0,9,2,1,0,305.0,0,0,0,14,1,406.0,3.0,3,0
62.0,5,1,1,0,262.0,0,0,0,18,1,402.0,4.0,3,0
45.0,1,0,1,0,4592.0,1,0,0,10,5,293.0,1.0,3,0
38.0,2,0,2,0,299.0,1,0,0,18,9,571.0,2.0,3,0
36.0,0,1,1,0,-5.0,0,0,0,29,5,168.0,4.0,3,0
21.0,8,2,3,0,777.0,0,0,0,4,8,31.0,7.0,1,0
35.0,4,1,2,0,4296.0,1,0,0,6,8,99.0,2.0,0,0
35.0,4,0,2,0,-4.0,1,2,0,4,2,7.0,1.0,3,0
32.0,6,1,2,0,261.0,0,2,0,20,9,209.0,1.0,3,0
39.0,9,2,2,0,434.0,0,0,0,26,0,140.0,2.0,2,0
43.0,7,0,1,0,4327.0,0,0,0,21,9,524.0,2.0,3,1
60.0,0,1,1,0,148.0,1,0,1,29,5,630.0,13.0,3,1
61.0,4,0,2,0,844.0,0,2,2,27,8,101.0,2.0,3,0
44.0,4,1,2,1,-997.0,1,0,0,21,9,62.0,3.0,3,0
55.0,9,1,1,0,-2.0,0,0,2,6,8,177.0,3.0,3,0
36.0,9,2,1,0,7529.0,0,0,0,18,9,133.0,1.0,3,0
37.0,1,1,3,0,522.0,1,0,0,17,0,477.0,1.0,3,1
33.0,9,1,1,0,346.0,1,0,0,20,9,163.0,1.0,0,0
55.0,10,1,3,0,292.0,0,0,0,9,3,44.0,3.0,3,0
57.0,4,1,2,0,1168.0,0,0,0,8,1,430.0,5.0,3,0
56.0,0,1,1,0,95.0,1,0,0,18,8,416.0,2.0,3,0
39.0,9,1,1,0,313.0,1,0,2,8,8,256.0,1.0,3,0
64.0,0,2,1,0,10179.0,0,0,0,5,8,273.0,4.0,3,0
29.0,1,1,1,0,372.0,1,2,2,14,8,76.0,2.0,3,0
45.0,2,1,2,0,-4.0,0,0,0,19,9,409.0,2.0,3,0
24.0,8,2,1,0,4130.0,0,0,1,3,6,38.0,2.0,3,0
31.0,0,2,1,0,164.0,1,0,2,28,8,229.0,1.0,3,0
34.0,4,1,2,0,349.0,1,2,0,28,5,78.0,3.0,3,0
56.0,4,1,2,0,1159.0,1,0,0,20,9,0.0,6.0,3,0
34.0,2,2,1,0,-18.0,1,0,0,15,8,323.0,1.0,3,0
30.0,0,1,1,0,489.0,0,2,0,7,5,226.0,1.0,3,0
45.0,9,2,1,0,63.0,1,0,0,18,8,12.0,4.0,0,0
30.0,7,2,1,0,190.0,1,0,2,30,8,301.0,2.0,3,0
38.0,7,1,1,0,696.0,1,0,0,11,8,179.0,1.0,0,0
41.0,10,2,2,0,75.0,0,0,0,30,0,471.0,1.0,3,1
54.0,1,1,0,0,1797.0,1,0,0,17,0,556.0,1.0,3,0
61.0,5,2,1,0,25.0,1,0,2,5,8,504.0,1.0,3,0
33.0,4,2,2,0,4.0,0,0,0,19,1,123.0,2.0,3,0
54.0,3,1,0,0,1298.0,0,0,0,25,1,70.0,4.0,3,0
26.0,0,2,1,0,926.0,1,2,0,15,8,189.0,1.0,3,0
30.0,4,2,2,0,1407.0,1,0,2,27,8,112.0,4.0,3,0
27.0,8,2,1,0,2142.0,1,0,0,15,8,4.0,8.0,1,0
52.0,0,0,1,0,-8020.0,0,2,0,17,9,584.0,1.0,3,0
34.0,0,1,1,0,104.0,1,0,2,26,8,111.0,4.0,3,0
38.0,4,0,2,0,3356.0,0,0,0,1,6,219.0,1.0,3,0
28.0,7,1,1,0,355.0,1,0,2,27,8,641.0,4.0,3,0
30.0,9,2,1,0,2469.0,1,0,0,21,9,114.0,2.0,3,0
35.0,0,1,1,1,0.0,1,2,0,18,9,14.0,1.0,3,0
37.0,7,1,1,0,970.0,1,0,0,6,0,269.0,1.0,3,0
33.0,1,1,1,0,88.0,1,0,0,14,0,279.0,2.0,3,0
32.0,9,1,2,0,2975.0,1,0,0,5,3,794.0,1.0,0,1
18.0,8,2,0,0,129.0,0,0,0,12,5,281.0,1.0,1,0
50.0,0,1,0,0,6282.0,0,0,0,19,9,279.0,1.0,3,0
45.0,4,1,1,0,-5.0,0,0,2,12,6,163.0,1.0,3,0
28.0,8,2,2,0,158.0,0,0,0,3,1,245.0,1.0,3,1
48.0,1,1,0,0,542.0,0,0,0,11,1,649.0,3.0,3,1
35.0,11,2,1,0,858.0,0,0,0,28,4,821.0,1.0,3,1
24.0,1,2,1,0,185.0,1,0,0,7,8,218.0,1.0,3,0
30.0,4,1,2,0,22869.0,1,0,0,10,3,165.0,1.0,2,0
62.0,4,1,2,0,13541.0,0,0,0,17,0,456.0,3.0,3,1
25.0,9,1,2,0,201.0,0,2,0,29,4,192.0,3.0,3,0
49.0,0,2,1,0,-8020.0,0,0,1,3,3,343.0,5.0,3,0
30.0,1,1,1,0,3231.0,1,0,0,19,9,215.0,3.0,3,0
38.0,4,1,2,0,1.0,0,0,0,29,1,25.0,2.0,3,0
45.0,1,1,1,0,465.0,1,2,2,26,8,181.0,1.0,3,0
43.0,1,1,0,0,441.0,1,0,2,28,8,31.0,1.0,3,0
31.0,2,1,2,0,1.0,1,2,0,11,5,145.0,2.0,3,0
42.0,4,1,2,0,3711.0,0,0,0,19,9,721.0,2.0,3,1
57.0,5,1,2,0,-1.0,0,0,0,10,5,43.0,1.0,3,0
33.0,9,2,2,0,353.0,1,0,0,4,1,131.0,3.0,3,0
27.0,9,2,1,0,2335.0,0,0,0,13,8,611.0,1.0,3,1
20.0,7,2,3,0,12.0,1,0,0,15,8,78.0,2.0,1,0
36.0,4,1,2,0,159.0,1,0,0,8,1,81.0,2.0,3,0
28.0,7,2,1,0,230.0,1,2,0,13,1,137.0,1.0,3,0
33.0,1,1,3,0,200.0,1,0,0,18,8,76.0,1.0,3,0
45.0,5,1,0,0,777.0,1,0,2,21,8,221.0,3.0,3,0
59.0,9,1,1,0,3.0,1,1,0,14,0,155.0,1.0,3,0
39.0,7,1,0,0,3555.0,1,0,2,20,8,122.0,8.0,3,0
32.0,4,2,2,0,40.0,0,0,0,28,1,112.0,7.0,3,0
25.0,1,2,1,0,-30.0,1,2,0,31,5,2.0,6.0,3,0
56.0,5,0,2,0,2.0,0,0,2,13,8,610.0,1.0,3,1
34.0,1,1,1,0,683.0,1,0,0,14,8,74.0,2.0,0,0
36.0,7,2,1,0,1061.0,1,2,0,16,0,339.0,1.0,3,0
41.0,0,0,1,0,394.0,1,2,0,16,3,122.0,1.0,1,1
37.0,0,1,2,0,-8020.0,1,0,0,28,5,136.0,7.0,3,0
47.0,1,1,0,0,25.0,1,0,2,23,8,239.0,1.0,3,0
49.0,0,0,0,0,8583.0,1,0,0,19,9,45.0,1.0,3,0
53.0,0,2,1,0,728.0,1,0,0,24,8,712.0,1.0,0,1
32.0,1,1,1,0,202.0,1,0,2,27,8,421.0,2.0,3,0
40.0,1,0,1,0,593.0,1,0,0,17,0,195.0,2.0,3,0
54.0,4,1,2,0,195.0,0,0,0,4,1,150.0,1.0,3,0
31.0,1,2,0,0,3.0,1,2,0,21,5,87.0,2.0,3,0
24.0,8,2,1,0,253.0,1,0,0,7,8,215.0,3.0,3,0
44.0,4,1,1,0,-4.0,0,0,0,21,1,168.0,2.0,3,0
62.0,4,0,2,0,2758.0,0,0,0,23,11,1334.0,2.0,3,0
34.0,0,1,1,0,3.0,1,0,0,7,8,132.0,2.0,3,0
39.0,4,0,1,1,920.0,1,0,2,19,6,126.0,2.0,3,0
52.0,1,0,0,0,136.0,0,0,2,8,8,280.0,2.0,3,0
50.0,1,1,1,0,141.0,0,0,0,6,1,256.0,1.0,3,0
25.0,4,2,2,0,-4.0,1,0,0,16,5,756.0,5.0,3,1
31.0,4,2,2,0,7349.0,0,0,0,30,0,203.0,1.0,3,0
53.0,5,1,1,0,1370.0,0,0,1,25,5,1480.0,2.0,3,1
22.0,7,2,1,0,95.0,0,2,0,23,5,199.0,2.0,3,0
29.0,7,2,1,0,1846.0,1,0,0,19,9,102.0,2.0,3,0
31.0,6,2,1,0,362.0,1,0,2,26,8,603.0,4.0,3,0
29.0,4,1,2,0,31.0,0,0,0,30,0,142.0,1.0,3,0
45.0,4,1,2,0,-7.0,0,0,0,28,1,190.0,2.0,3,0
37.0,8,1,3,0,2.0,0,0,0,8,5,325.0,1.0,0,1
56.0,0,1,1,0,4942.0,0,0,0,12,1,125.0,11.0,3,0
45.0,0,0,2,0,1435.0,1,2,0,21,9,158.0,1.0,0,0
29.0,9,1,1,0,20.0,1,2,2,6,8,137.0,1.0,3,0
32.0,0,2,1,0,313.0,0,0,0,8,5,181.0,1.0,3,0
33.0,9,1,1,0,506.0,1,2,0,7,8,57.0,2.0,3,0
50.0,7,1,1,1,2265.0,0,0,0,28,1,110.0,8.0,3,0
31.0,8,2,1,0,192.0,1,0,0,31,5,13.0,5.0,3,0
50.0,2,1,1,0,115.0,1,0,2,15,8,766.0,2.0,3,0
33.0,9,2,1,0,2.0,0,0,0,20,1,93.0,2.0,3,0
28.0,1,2,1,0,-455.0,1,0,2,5,8,133.0,2.0,3,0
30.0,7,1,1,0,0.0,1,2,0,6,8,298.0,1.0,1,0
27.0,6,2,2,0,1579.0,0,0,0,13,4,166.0,1.0,0,1
39.0,4,1,2,0,-8020.0,0,0,0,30,0,301.0,1.0,3,0
53.0,4,1,2,0,2582.0,0,0,0,26,1,215.0,3.0,3,0
30.0,4,1,1,0,2022.0,0,0,2,7,8,385.0,2.0,3,0
23.0,1,1,1,0,1468.0,1,0,0,12,8,228.0,1.0,3,0
28.0,9,2,1,0,-3.0,0,0,0,8,1,200.0,2.0,3,0
52.0,4,2,2,0,2288.0,0,0,0,30,0,204.0,2.0,1,0
38.0,3,1,0,0,1335.0,0,0,1,2,3,106.0,3.0,3,0
51.0,4,1,2,0,390.0,0,0,0,10,2,343.0,5.0,3,1
36.0,6,0,2,1,355.0,1,2,0,18,9,117.0,1.0,3,0
45.0,6,1,0,0,3.0,0,0,0,20,9,830.0,3.0,3,0
82.0,5,0,0,0,4566.0,0,0,0,13,11,186.0,2.0,3,0
33.0,4,1,2,0,1491.0,1,0,0,7,8,36.0,1.0,3,0
